Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
51,67288,206.85564413,-17.85976354,5.41,5.13,0.009,M2III       ,3.1799999999999997,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67389,207.17429224,-37.12740177,6.73,21.69,0.007,F2V         ,0.5399999999999991,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67408,207.23102215,-35.7037368,6.56,35.35,0.006,G0V         ,0.8800000000000008,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67457,207.36146356,-34.45063035,4.19,18.39,0.09,M5III       ,5.619999999999999,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67494,207.468102,-18.13407618,4.96,13.48,0.004,K0III       ,4.08,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67523,207.52725777,-29.08124029,6.19,9.02,0.004,A0V         ,1.6199999999999992,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67555,207.64423741,-19.89791575,6.54,11.11,0.008,F6IV/V      ,0.9199999999999999,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67620,207.83625055,-24.38977243,6.43,50.2,0.005,G5V         ,1.1400000000000006,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67648,207.90240126,-36.43300247,6.34,16.69,0.004,F6V         ,1.3200000000000003,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67669,207.95677175,-32.99401625,4.32,10.96,0.003,B5          ,5.359999999999999,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67696,208.00415628,-31.61913622,6.11,18.66,0.005,F5/F6V      ,1.7799999999999994,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67744,208.1618268,-18.70902706,6.95,3.56,0.011,A1V         ,0.09999999999999964,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67786,208.30228458,-31.92758624,4.75,4.87,0.025,B4IV        ,4.5,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67819,208.3867508,-35.66419416,5.53,19.97,0.007,F3V         ,2.9399999999999995,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67851,208.4678019,-35.31419181,6.17,15.53,0.014,K0III       ,1.6600000000000001,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67888,208.56704507,-28.7431458,6.77,7.49,0.01,K2/K3III    ,0.46000000000000085,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67890,208.56979864,-28.56942861,6.05,15.8,0.001,K2III       ,1.9000000000000004,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67892,208.5838491,-32.44543795,6.97,7.96,0.015,F0V         ,0.0600000000000005,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67908,208.63200137,-22.2448257,6.61,5.71,0.009,G8/K0III    ,0.7799999999999994,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67918,208.66014266,-34.59734987,6.83,18.95,0.015,F5V         ,0.33999999999999986,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67958,208.75725086,-19.21725234,6.97,2.27,0.008,G6/G8III+.. ,0.0600000000000005,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,67980,208.81800944,-32.09920526,6.98,4.8,0.011,K1/K2III+.. ,0.03999999999999915,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68021,208.9353094,-31.28499204,6.53,7.02,0.007,G6/G8III    ,0.9399999999999995,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68043,208.97673004,-30.57821138,6.96,6.87,0.007,F2V         ,0.08000000000000007,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68099,209.1302315,-27.63808622,6.83,7.46,0.008,K0III       ,0.33999999999999986,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68114,209.17958724,-38.31908475,6.97,3.96,0.009,K2III       ,0.0600000000000005,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68177,209.3656151,-23.02265213,6.14,5.47,0.005,K2/K3III    ,1.7200000000000006,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68224,209.49523972,-25.99808989,6.42,5.63,0.009,K1III       ,1.1600000000000001,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68269,209.62990869,-24.97217754,5.2,9.61,0.003,B8V         ,3.5999999999999996,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68390,210.00102545,-25.01017978,5.77,17.43,0.007,F6V         ,2.460000000000001,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68434,210.15048079,-26.26603193,6.73,22.8,0.007,F5/F6V      ,0.5399999999999991,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68581,210.59501153,-27.42976294,5.47,7.51,0.003,K2/K3III    ,3.0600000000000005,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68641,210.7571098,-31.68419597,6.18,26.13,0.006,F6V         ,1.6400000000000006,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68705,210.97123833,-22.4216164,6.3,12.93,0.006,F3IV        ,1.4000000000000004,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68895,211.59278733,-26.68201883,3.25,32.17,0.055,K2III       ,7.5,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,68915,211.6252029,-34.89870124,6.84,2.38,0.012,M1/M2III    ,0.3200000000000003,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69213,212.55444082,-30.62088787,6.77,8.51,0.011,A2IV/V      ,0.46000000000000085,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69271,212.71610247,-32.07570349,6.64,2.68,0.009,K1III       ,0.7200000000000006,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69398,213.10230839,-24.36333964,6.35,6.74,0.001,K2III       ,1.3000000000000007,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69415,213.19180466,-27.26110002,5.07,14.22,0.039,K2III       ,3.8599999999999994,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69458,213.30519927,-26.61226602,6.23,4.6,0.01,K0III       ,1.5399999999999991,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69623,213.75532477,-29.28186854,6.1,4.69,0.01,A1V         ,1.8000000000000007,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69722,214.07633639,-33.24133031,6.57,13.4,0.001,F0V         ,0.8599999999999994,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69965,214.75469177,-25.81631724,5.87,56.23,0.029,F7Vw        ,2.26,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,69977,214.77988682,-27.14115459,6.35,3.91,0.011,K5III       ,1.3000000000000007,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,70225,215.50682001,-28.30843195,6.8,4.77,0.007,K0III       ,0.40000000000000036,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,70306,215.77461567,-27.75373395,4.78,18.67,0.04,K3III       ,4.4399999999999995,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,70375,215.98215343,-29.676278,6.93,8.22,0.008,A4V         ,0.14000000000000057,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,70514,216.36537407,-28.89543524,6.83,7.47,0.007,K1III       ,0.33999999999999986,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,70538,216.44905121,-26.85210525,6.48,12.99,0.002,K0III       ,1.0399999999999991,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,70753,217.04351389,-29.49157976,4.97,7.85,0.003,B7/B8V      ,4.0600000000000005,"[[208.43142479 -39.1382263 ]
 [194.05698287 -25.23227723]
 [204.48644467 -14.45144579]
 [218.86088659 -28.35739486]]"
51,Celestial_data for frame:,      ,Sun,"(15.256677234323291, -18.07460419493104)",moon,"(1.1743704657845762, 9.846960548142556)"
51,Diffused UV data in frame (Total_photons):,      ,1100A,30943586.7824099,1500A,20671908.6937126,2300A,14298796.67357
52,65183,200.37423861,-19.48928681,6.21,11.28,0.004,A2/A3V      ,1.58,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,65381,200.98793854,-20.92453837,6.44,6.9,0.01,K1/K2III/IV ,1.1199999999999992,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,65813,202.37162157,-18.72905861,6.88,4.03,0.016,K2/K3IIICNp ,0.2400000000000002,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,65835,202.42841193,-23.28135784,6.4,1.62,0.254,M6/M7e      ,1.1999999999999993,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,66015,203.01194311,-18.72883645,6.01,13.94,0.003,A7IV/V      ,1.9800000000000004,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,66663,204.99383851,-16.44651453,6.71,3.62,0.011,K3III       ,0.5800000000000001,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,66800,205.37859856,-23.44981182,6.6,4.2,0.004,A1V         ,0.8000000000000007,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67057,206.12424684,-16.17905873,5.55,4.18,0.007,G1IV/V      ,2.9000000000000004,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67069,206.18584081,-14.22476017,6.9,30.87,0.003,G2V         ,0.1999999999999993,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67071,206.19042582,-25.50087935,6.21,4.62,0.007,K3III       ,1.58,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67139,206.3962214,-15.7674092,6.18,9.63,0.008,A0V         ,1.6400000000000006,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67143,206.40390701,-26.11598461,5.81,11.35,0.003,A0V         ,2.380000000000001,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67270,206.80511081,-19.25575373,6.73,10.35,0.005,A2/A3m...   ,0.5399999999999991,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67288,206.85564413,-17.85976354,5.41,5.13,0.009,M2III       ,3.1799999999999997,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67494,207.468102,-18.13407618,4.96,13.48,0.004,K0III       ,4.08,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67555,207.64423741,-19.89791575,6.54,11.11,0.008,F6IV/V      ,0.9199999999999999,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67620,207.83625055,-24.38977243,6.43,50.2,0.005,G5V         ,1.1400000000000006,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67744,208.1618268,-18.70902706,6.95,3.56,0.011,A1V         ,0.09999999999999964,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67888,208.56704507,-28.7431458,6.77,7.49,0.01,K2/K3III    ,0.46000000000000085,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67890,208.56979864,-28.56942861,6.05,15.8,0.001,K2III       ,1.9000000000000004,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67896,208.58913341,-17.1801055,6.59,4.84,0.016,K3III       ,0.8200000000000003,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67908,208.63200137,-22.2448257,6.61,5.71,0.009,G8/K0III    ,0.7799999999999994,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,67958,208.75725086,-19.21725234,6.97,2.27,0.008,G6/G8III+.. ,0.0600000000000005,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68099,209.1302315,-27.63808622,6.83,7.46,0.008,K0III       ,0.33999999999999986,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68177,209.3656151,-23.02265213,6.14,5.47,0.005,K2/K3III    ,1.7200000000000006,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68224,209.49523972,-25.99808989,6.42,5.63,0.009,K1III       ,1.1600000000000001,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68267,209.62433122,-14.12206119,6.84,7.68,0.008,K0III       ,0.3200000000000003,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68269,209.62990869,-24.97217754,5.2,9.61,0.003,B8V         ,3.5999999999999996,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68390,210.00102545,-25.01017978,5.77,17.43,0.007,F6V         ,2.460000000000001,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68434,210.15048079,-26.26603193,6.73,22.8,0.007,F5/F6V      ,0.5399999999999991,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68581,210.59501153,-27.42976294,5.47,7.51,0.003,K2/K3III    ,3.0600000000000005,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68643,210.7674245,-17.36698952,6.32,6.74,0.015,K2/K3III    ,1.3599999999999994,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68705,210.97123833,-22.4216164,6.3,12.93,0.006,F3IV        ,1.4000000000000004,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68763,211.11250791,-14.97165584,6.35,6.9,0.002,K1III+...   ,1.3000000000000007,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68808,211.30838189,-16.33598528,6.56,8.56,0.006,A1/A2V      ,0.8800000000000008,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68895,211.59278733,-26.68201883,3.25,32.17,0.055,K2III       ,7.5,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,68937,211.67353711,-14.20484549,6.57,5.29,0.012,M4III       ,0.8599999999999994,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69213,212.55444082,-30.62088787,6.77,8.51,0.011,A2IV/V      ,0.46000000000000085,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69269,212.71034788,-16.30200362,4.93,6.02,0.017,M1III       ,4.140000000000001,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69271,212.71610247,-32.07570349,6.64,2.68,0.009,K1III       ,0.7200000000000006,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69398,213.10230839,-24.36333964,6.35,6.74,0.001,K2III       ,1.3000000000000007,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69415,213.19180466,-27.26110002,5.07,14.22,0.039,K2III       ,3.8599999999999994,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69449,213.29082892,-13.85987685,6.82,2.36,0.013,M3III       ,0.35999999999999943,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69458,213.30519927,-26.61226602,6.23,4.6,0.01,K0III       ,1.5399999999999991,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69623,213.75532477,-29.28186854,6.1,4.69,0.01,A1V         ,1.8000000000000007,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69658,213.85047098,-18.20066197,5.53,12.49,0.004,A0V         ,2.9399999999999995,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69722,214.07633639,-33.24133031,6.57,13.4,0.001,F0V         ,0.8599999999999994,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69792,214.26580256,-18.58568095,6.22,8.53,0.006,K0III       ,1.5600000000000005,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69828,214.3655083,-19.96370811,6.95,12.49,0.009,A5IV        ,0.09999999999999964,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69904,214.59919155,-33.22045359,6.54,10.2,0.005,A9IV/V      ,0.9199999999999999,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69929,214.65956766,-18.71588164,5.86,11.08,0.006,Ap Si(Cr)   ,2.2799999999999994,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69965,214.75469177,-25.81631724,5.87,56.23,0.029,F7Vw        ,2.26,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,69977,214.77988682,-27.14115459,6.35,3.91,0.011,K5III       ,1.3000000000000007,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70225,215.50682001,-28.30843195,6.8,4.77,0.007,K0III       ,0.40000000000000036,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70261,215.64481346,-20.7576533,6.8,6.87,0.008,K0III       ,0.40000000000000036,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70306,215.77461567,-27.75373395,4.78,18.67,0.04,K3III       ,4.4399999999999995,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70375,215.98215343,-29.676278,6.93,8.22,0.008,A4V         ,0.14000000000000057,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70469,216.20275252,-24.80626639,5.34,8.16,0.002,K0III       ,3.3200000000000003,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70513,216.36522325,-19.96581224,6.98,5.8,0.001,A2V         ,0.03999999999999915,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70514,216.36537407,-28.89543524,6.83,7.47,0.007,K1III       ,0.33999999999999986,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70518,216.37460988,-19.96995233,6.63,7.01,0.005,A1/A2V      ,0.7400000000000002,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70538,216.44905121,-26.85210525,6.48,12.99,0.002,K0III       ,1.0399999999999991,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70753,217.04351389,-29.49157976,4.97,7.85,0.003,B7/B8V      ,4.0600000000000005,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70866,217.37975283,-26.01335047,6.88,1.69,0.013,K2III       ,0.2400000000000002,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,70945,217.66864223,-22.46090783,6.92,3.61,0.011,B8Ve        ,0.16000000000000014,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,71295,218.71132791,-20.4393776,6.49,5.32,0.004,A3V         ,1.0199999999999996,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,71682,219.92053587,-26.72362903,6.99,25.06,0.019,F5V         ,0.019999999999999574,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,71974,220.80652349,-24.99773099,5.7,7.97,0.004,B9.5V       ,2.5999999999999996,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
52,72056,221.0739158,-24.12875386,6.82,3.99,0.012,K2III       ,0.35999999999999943,"[[213.72379514 -34.30749274]
 [198.87001496 -20.91476283]
 [208.91456239  -9.77442769]
 [223.76834257 -23.1671576 ]]"
