Frame Number,hip,ra,dec,mag,parallax,B_V,Spectral_type,size,Frame Boundaries
1,930,2.8934043,-27.7997782,5.41,5.61,1.346,K2III       ,3.1799999999999997,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,950,2.93286698,-35.13339606,5.24,45.85,0.459,F3/F5V      ,3.5199999999999996,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,1096,3.42591849,-26.02215399,5.94,3.22,1.548,K5III       ,2.119999999999999,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,1099,3.4349148,-26.28498303,6.14,4.23,1.49,K4III       ,1.7200000000000006,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,1195,3.74253202,-34.90419374,6.17,4.41,1.344,K3III       ,1.6600000000000001,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,1288,4.0366068,-31.44632821,5.66,7.64,1.35,K2III       ,2.6799999999999997,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,1330,4.17534757,-32.68837302,6.67,5.89,1.077,K0III       ,0.6600000000000001,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,1708,5.37990144,-28.98129509,5.18,10.5,1.006,K0III       ,3.6400000000000006,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,1830,5.80247078,-31.03578185,6.55,5.13,-0.06,B9IV        ,0.9000000000000004,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,1849,5.84219107,-29.8471576,6.81,4.23,1.56,M2III       ,0.3800000000000008,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
1,2032,6.43993806,-27.71010361,6.88,6.89,1.293,K2III       ,0.2400000000000002,"[2.814873710330902, -35.60853834156432, 6.814873710330902, -25.60853834156432]"
2,2944,9.34217573,-37.28798048,6.99,22.29,0.723,G8V         ,0.019999999999999574,"[8.529025634756971, -39.99386211306927, 12.529025634756971, -29.99386211306927]"
2,3142,9.98996521,-33.96118617,6.68,24.12,0.519,F7V         ,0.6400000000000006,"[8.529025634756971, -39.99386211306927, 12.529025634756971, -29.99386211306927]"
2,3356,10.67870812,-38.46346745,6.05,7.55,-0.024,B9.5V       ,1.9000000000000004,"[8.529025634756971, -39.99386211306927, 12.529025634756971, -29.99386211306927]"
2,3456,11.04964742,-38.42197898,5.9,8.76,1.144,K1III       ,2.1999999999999993,"[8.529025634756971, -39.99386211306927, 12.529025634756971, -29.99386211306927]"
2,3637,11.655372,-30.19092869,6.81,8.31,1.225,K2III       ,0.3800000000000008,"[8.529025634756971, -39.99386211306927, 12.529025634756971, -29.99386211306927]"
3,4719,15.14708199,-36.23823579,6.99,4.33,1.428,K4III       ,0.019999999999999574,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
3,4770,15.32593934,-38.91664868,5.59,5.19,1.185,K1III       ,2.8200000000000003,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
3,4794,15.39255801,-38.21455968,6.61,13.28,0.905,K0IIICNIV   ,0.7799999999999994,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
3,4935,15.82717938,-41.02110416,6.99,1.98,1.59,M3III       ,0.019999999999999574,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
3,5193,16.61054202,-35.66062274,6.61,5.23,0.137,A1V         ,0.7799999999999994,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
3,5198,16.61533292,-39.85632513,6.64,3.39,1.548,K4III       ,0.7200000000000006,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
3,5300,16.94927201,-41.48693516,5.21,16.48,0.159,A3V         ,3.58,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
3,5661,18.1890296,-37.85640391,5.95,13.62,0.281,A9IV: (+F/G),2.0999999999999996,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
3,5665,18.19462479,-35.20552645,6.97,5.26,1.05,K0III       ,0.0600000000000005,"[14.868370618284224, -44.0817825225845, 18.868370618284224, -34.0817825225845]"
4,6867,22.0914236,-43.31772906,3.41,13.94,1.542,K5II-III    ,7.18,"[21.94950283028296, -47.78536426855357, 25.94950283028296, -37.78536426855357]"
4,6952,22.37723818,-46.75646248,6.25,3.32,1.658,M3III       ,1.5,"[21.94950283028296, -47.78536426855357, 25.94950283028296, -37.78536426855357]"
4,7115,22.91256447,-45.57572379,6.17,10.21,0.066,A2V         ,1.6600000000000001,"[21.94950283028296, -47.78536426855357, 25.94950283028296, -37.78536426855357]"
4,7327,23.58568528,-45.6913743,6.92,7.82,0.891,G8IV        ,0.16000000000000014,"[21.94950283028296, -47.78536426855357, 25.94950283028296, -37.78536426855357]"
4,7443,23.96083226,-39.94700724,6.43,26.54,0.415,F3/F5V      ,1.1400000000000006,"[21.94950283028296, -47.78536426855357, 25.94950283028296, -37.78536426855357]"
4,7610,24.51534013,-46.08385787,6.97,5.66,1.163,K2IIICN...  ,0.0600000000000005,"[21.94950283028296, -47.78536426855357, 25.94950283028296, -37.78536426855357]"
4,7649,24.62823045,-42.92785484,6.67,11.91,0.33,F0V         ,0.6600000000000001,"[21.94950283028296, -47.78536426855357, 25.94950283028296, -37.78536426855357]"
4,7886,25.36368452,-38.1329641,6.2,23.87,0.404,F3/F5IV/V   ,1.5999999999999996,"[21.94950283028296, -47.78536426855357, 25.94950283028296, -37.78536426855357]"
5,9313,29.91189289,-42.03028941,5.57,12.55,1.052,K1III       ,2.8599999999999994,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
5,9459,30.42667654,-44.71339037,5.15,8.76,1.471,K5III       ,3.6999999999999993,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
5,9951,32.02373939,-41.88039268,6.5,11.47,0.205,A4V         ,1.0,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
5,10035,32.28888091,-43.51647088,5.84,5.68,1.197,K1III       ,2.3200000000000003,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
5,10111,32.51987613,-43.81555677,6.32,8.32,0.899,G8III       ,1.3599999999999994,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
5,10138,32.60000721,-50.82531507,6.12,91.63,0.812,K0V         ,1.7599999999999998,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
5,10254,32.97633594,-47.1702583,6.82,1.97,1.4,K2/K3III    ,0.35999999999999943,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
5,10440,33.63317374,-41.16670109,5.91,9.77,0.965,G9III       ,2.1799999999999997,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
5,10507,33.854936,-41.06903261,6.99,2.51,1.662,M1/M2III    ,0.019999999999999574,"[29.86842961723391, -50.99926616307799, 33.868429617233915, -40.99926616307799]"
6,12060,38.88125586,-50.85334894,6.96,5.45,0.958,G8III       ,0.08000000000000007,"[38.66447696133337, -53.60262388744922, 42.66447696133337, -43.60262388744922]"
6,12225,39.35110362,-52.54308845,5.3,22.49,0.289,A6V         ,3.4000000000000004,"[38.66447696133337, -53.60262388744922, 42.66447696133337, -43.60262388744922]"
6,12361,39.78121504,-52.93492756,6.78,16.69,0.387,F0/F2III/IV ,0.4399999999999995,"[38.66447696133337, -53.60262388744922, 42.66447696133337, -43.60262388744922]"
6,12611,40.53514682,-46.524212,6.09,24.47,0.876,G8IV        ,1.8200000000000003,"[38.66447696133337, -53.60262388744922, 42.66447696133337, -43.60262388744922]"
6,12653,40.63816025,-50.80082665,5.4,58.0,0.561,G3IV        ,3.1999999999999993,"[38.66447696133337, -53.60262388744922, 42.66447696133337, -43.60262388744922]"
6,12775,41.04414752,-52.57056106,6.15,8.06,0.088,A2V         ,1.6999999999999993,"[38.66447696133337, -53.60262388744922, 42.66447696133337, -43.60262388744922]"
6,12855,41.31943956,-46.28697285,6.84,2.51,1.358,K2III       ,0.3200000000000003,"[38.66447696133337, -53.60262388744922, 42.66447696133337, -43.60262388744922]"
6,13139,42.24626318,-45.08996647,6.78,7.32,0.991,K0III       ,0.4399999999999995,"[38.66447696133337, -53.60262388744922, 42.66447696133337, -43.60262388744922]"
7,15131,48.77708474,-45.66516723,6.75,41.05,0.586,G3V         ,0.5,"[48.272221623811525, -55.4695928799975, 52.272221623811525, -45.4695928799975]"
7,15305,49.36084175,-47.7517377,5.84,6.89,1.228,K2III       ,2.3200000000000003,"[48.272221623811525, -55.4695928799975, 52.272221623811525, -45.4695928799975]"
7,15655,50.38927921,-47.77662913,6.4,7.19,0.989,K0III       ,1.1999999999999993,"[48.272221623811525, -55.4695928799975, 52.272221623811525, -45.4695928799975]"
7,15692,50.53902369,-46.76318895,6.9,10.9,1.28,K3III       ,0.1999999999999993,"[48.272221623811525, -55.4695928799975, 52.272221623811525, -45.4695928799975]"
7,15884,51.15087344,-51.06270539,6.5,7.49,0.003,A0V         ,1.0,"[48.272221623811525, -55.4695928799975, 52.272221623811525, -45.4695928799975]"
8,18275,58.64139696,-52.69033035,6.46,9.33,0.158,A4V         ,1.08,"[58.48184491698672, -56.4896212713578, 62.48184491698672, -46.4896212713578]"
8,18554,59.56340755,-49.61008626,6.94,5.93,1.07,K0III       ,0.11999999999999922,"[58.48184491698672, -56.4896212713578, 62.48184491698672, -46.4896212713578]"
8,18656,59.9059459,-56.47292844,6.82,6.52,0.246,A2m...      ,0.35999999999999943,"[58.48184491698672, -56.4896212713578, 62.48184491698672, -46.4896212713578]"
8,18691,60.06469277,-51.56498143,6.51,2.74,1.651,M1III       ,0.9800000000000004,"[58.48184491698672, -56.4896212713578, 62.48184491698672, -46.4896212713578]"
8,18894,60.74920939,-48.36882014,6.95,3.28,1.23,K2III       ,0.09999999999999964,"[58.48184491698672, -56.4896212713578, 62.48184491698672, -46.4896212713578]"
8,18950,60.91416499,-47.86191862,6.62,7.53,0.214,A4/A5IV     ,0.7599999999999998,"[58.48184491698672, -56.4896212713578, 62.48184491698672, -46.4896212713578]"
8,19196,61.71323465,-49.62855422,6.86,9.73,0.405,F3IV/V      ,0.27999999999999936,"[58.48184491698672, -56.4896212713578, 62.48184491698672, -46.4896212713578]"
9,21666,69.76787044,-51.67279617,6.45,4.97,1.321,K2III       ,1.0999999999999996,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
9,21771,70.1425729,-48.53829908,6.9,6.43,1.1,G8/K0III    ,0.1999999999999993,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
9,21843,70.44227164,-47.26002393,6.77,14.44,0.745,G8III+...   ,0.46000000000000085,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
9,21914,70.69356887,-50.48141805,5.3,9.5,0.977,K0/K1III    ,3.4000000000000004,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
9,21999,70.93479237,-52.26341247,6.62,7.47,0.374,F3IV/V      ,0.7599999999999998,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
9,22006,70.95658458,-48.32764221,6.9,23.18,0.498,F6/F7V      ,0.1999999999999993,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
9,22531,72.73077622,-53.46172112,5.58,26.97,0.341,F0IV...     ,2.84,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
9,22534,72.73574565,-53.45990399,6.42,31.18,0.483,F0IV        ,1.1600000000000001,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
9,22570,72.86262071,-51.72558824,6.55,2.7,0.73,A2/A3       ,0.9000000000000004,"[68.94394938230846, -56.59362958379603, 72.94394938230846, -46.59362958379603]"
10,24829,79.84214072,-50.60652008,5.44,27.7,0.517,F7III-IV    ,3.119999999999999,"[79.24186052924784, -55.7745101849708, 83.24186052924784, -45.7745101849708]"
10,25017,80.3460396,-51.57540047,6.67,4.82,0.991,K0IIICN...  ,0.6600000000000001,"[79.24186052924784, -55.7745101849708, 83.24186052924784, -45.7745101849708]"
10,25298,81.17636352,-52.31297479,6.79,6.75,0.066,A2V         ,0.41999999999999993,"[79.24186052924784, -55.7745101849708, 83.24186052924784, -45.7745101849708]"
10,25303,81.19288289,-52.31617828,6.26,6.11,0.067,A0V         ,1.4800000000000004,"[79.24186052924784, -55.7745101849708, 83.24186052924784, -45.7745101849708]"
10,25746,82.45880477,-47.07627039,6.64,19.45,0.348,F2V         ,0.7200000000000006,"[79.24186052924784, -55.7745101849708, 83.24186052924784, -45.7745101849708]"
10,25768,82.53942437,-47.07733403,5.46,22.87,0.615,G3IV        ,3.08,"[79.24186052924784, -55.7745101849708, 83.24186052924784, -45.7745101849708]"
10,25887,82.89995202,-45.92540473,5.86,6.96,1.349,K3III       ,2.2799999999999994,"[79.24186052924784, -55.7745101849708, 83.24186052924784, -45.7745101849708]"
11,28180,89.30985167,-53.4256934,6.48,4.53,1.48,K5/M0III    ,1.0399999999999991,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,28322,89.75735282,-51.22320173,6.82,5.51,-0.099,B8V         ,0.35999999999999943,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,28484,90.20499138,-51.21655276,5.65,15.82,0.207,A1m...      ,2.6999999999999993,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,28764,91.11878029,-45.03720225,6.35,37.46,0.517,G0IV-V      ,1.3000000000000007,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,28769,91.12663391,-45.19664124,6.92,5.28,0.969,G8Ib/II     ,0.16000000000000014,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,28790,91.16736258,-45.07954967,5.93,37.01,0.493,F4V         ,2.1400000000000006,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,28796,91.19488806,-48.45824742,6.6,33.64,0.712,G6V         ,0.8000000000000007,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,28987,91.74937384,-46.2055747,6.83,21.38,0.463,F3V         ,0.33999999999999986,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,28988,91.75760748,-45.09162196,6.48,8.76,1.162,K1III       ,1.0399999999999991,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,29057,91.94579595,-44.72938592,6.76,9.01,0.317,F0V         ,0.4800000000000004,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,29129,92.14431962,-44.35622833,6.26,4.34,-0.135,B8II        ,1.4800000000000004,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,29185,92.34764312,-49.56301376,6.48,16.63,0.502,F8V         ,1.0399999999999991,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
11,29304,92.66636995,-45.28200681,6.28,4.92,-0.012,A0V         ,1.4399999999999995,"[89.00316989841744, -54.08944489978837, 93.00316989841744, -44.08944489978837]"
12,31223,98.24038552,-48.54421709,6.96,15.35,0.469,F5V         ,0.08000000000000007,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
12,31642,99.33323752,-43.4513161,6.87,1.79,-0.155,B5III       ,0.2599999999999998,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
12,31685,99.44029869,-43.19592394,3.17,7.71,-0.103,B8III SB    ,7.66,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
12,31765,99.65680209,-48.22023129,5.05,7.48,0.997,G8III       ,3.9000000000000004,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
12,31962,100.19772437,-47.62154519,6.66,4.21,-0.143,B5III       ,0.6799999999999997,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
12,31966,100.20610976,-47.67466151,6.71,3.2,1.601,M2          ,0.5800000000000001,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
12,32481,101.68598642,-47.80450289,6.95,3.72,1.4,K3III       ,0.09999999999999964,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
12,32494,101.7195573,-51.2654494,5.39,3.6,1.33,K1II/IIIp+G:,3.2200000000000006,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
12,32538,101.84493757,-48.56366191,6.84,5.08,0.3,G8:III+...  ,0.3200000000000003,"[97.98501793427519, -51.64247139349578, 101.98501793427519, -41.64247139349578]"
13,34201,106.38635618,-40.64054547,6.73,7.6,0.909,G8III       ,0.5399999999999991,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,34276,106.58720085,-43.61078123,6.52,10.77,-0.008,A0V         ,0.9600000000000009,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,34339,106.77952459,-40.8932956,5.8,3.87,-0.158,B3V         ,2.4000000000000004,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,34495,107.21281817,-39.65567374,4.83,4.34,-0.179,B3IV/V      ,4.34,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,34721,107.84428053,-39.10221559,6.87,9.72,0.141,A3V         ,0.2599999999999998,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,34802,108.06592133,-40.49877843,5.3,7.51,0.072,A3p...      ,3.4000000000000004,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,34834,108.14058722,-46.75956448,4.49,47.22,0.324,F0IV        ,5.02,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,34899,108.30571289,-45.18252474,4.87,17.97,-0.003,Ap          ,4.26,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,34922,108.38429537,-44.64052957,4.42,16.46,1.331,M5e         ,5.16,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35020,108.65893526,-48.27192832,4.75,9.2,-0.091,B8/B9V      ,4.5,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35029,108.69177379,-46.84967225,5.72,7.67,-0.109,A0p         ,2.5600000000000005,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35054,108.73812657,-41.42641755,5.95,5.91,-0.146,B4III/IV    ,2.0999999999999996,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35090,108.84999908,-42.08803105,7.0,3.97,-0.067,B9V         ,0.0,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35181,109.06446675,-46.77461104,5.64,4.71,1.441,K4III       ,2.7200000000000006,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35288,109.36089873,-38.91344148,6.77,5.3,1.352,K2/K3III    ,0.46000000000000085,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35296,109.37323947,-46.98066437,6.7,67.69,0.975,K2V         ,0.5999999999999996,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35347,109.51773775,-43.98677255,5.86,5.25,-0.117,B8II/III    ,2.2799999999999994,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
13,35393,109.63966607,-39.21030701,5.24,6.95,0.026,A0V         ,3.5199999999999996,"[106.09297269241897, -48.55832106866055, 110.09297269241897, -38.55832106866055]"
14,36775,113.45937162,-43.11373014,6.68,3.12,1.758,M1III       ,0.6400000000000006,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,36778,113.46270622,-36.33840157,5.42,2.56,-0.078,B2Vne       ,3.16,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,36787,113.49296618,-39.90593249,6.76,5.81,1.129,K2III       ,0.4800000000000004,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,36863,113.68225222,-44.6920536,6.77,2.8,1.554,K4III       ,0.46000000000000085,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,36875,113.71281461,-44.29614752,6.81,5.62,-0.03,A0V         ,0.3800000000000008,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,36992,114.05741637,-44.95758267,6.9,8.98,1.027,K2III       ,0.1999999999999993,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37096,114.34216663,-34.96857044,4.53,9.1,-0.081,B8IV/V      ,4.9399999999999995,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37127,114.43673821,-35.2772036,6.59,4.52,1.134,K1III       ,0.8200000000000003,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37128,114.43762447,-38.01057175,6.38,5.76,1.472,K4III       ,1.2400000000000002,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37184,114.60009972,-39.99195849,6.61,5.47,-0.047,B9V         ,0.7799999999999994,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37202,114.63552537,-38.78140103,6.2,8.29,1.015,G8III       ,1.5999999999999996,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37223,114.68293452,-36.49684165,5.78,3.38,-0.148,B3III       ,2.4399999999999995,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37297,114.86397492,-38.3080602,4.84,5.68,-0.189,B3V         ,4.32,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37322,114.93262285,-38.1393281,5.73,5.33,-0.125,B5V         ,2.539999999999999,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37329,114.94951052,-38.26067563,5.76,2.92,-0.071,B3III       ,2.4800000000000004,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37345,114.99163231,-37.57941274,5.99,2.41,-0.04,B4III       ,2.0199999999999996,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37373,115.08317927,-39.42088694,6.66,6.53,1.03,K0III       ,0.6799999999999997,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37450,115.31595047,-38.53357185,5.41,5.28,-0.13,B3V         ,3.1799999999999997,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37461,115.34051593,-44.63217873,6.41,2.86,-0.003,B7IV/V      ,1.1799999999999997,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37514,115.49184725,-38.52839447,6.54,5.01,-0.087,B8V         ,0.9199999999999999,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37616,115.77839461,-38.86369015,6.89,2.81,1.026,G6/G8III    ,0.22000000000000064,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37623,115.7999923,-36.050124,5.6,5.45,-0.13,B5V         ,2.8000000000000007,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37664,115.92428224,-40.93332961,5.12,15.13,1.104,K1III       ,3.76,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37666,115.92888042,-38.20191748,6.42,5.62,-0.119,B8IV        ,1.1600000000000001,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37675,115.94965675,-40.30932809,6.58,3.36,-0.131,B3Vne       ,0.8399999999999999,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37710,116.04059732,-36.06271326,5.8,22.99,0.32,F0IV        ,2.4000000000000004,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37752,116.14249707,-37.94295545,5.89,5.36,-0.115,B8V         ,2.2200000000000006,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37803,116.26992147,-37.88788349,6.53,3.54,-0.099,B2V         ,0.9399999999999995,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37819,116.31376631,-37.96859848,3.62,2.35,1.706,K4III       ,6.76,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37823,116.32521067,-43.75255904,6.02,3.68,-0.069,B6IV        ,1.9600000000000009,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37838,116.36408923,-37.59631429,6.99,5.27,-0.065,B9V         ,0.019999999999999574,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37915,116.54399474,-37.93370008,5.87,5.16,-0.111,B5V         ,2.26,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37938,116.63932313,-40.05952932,6.56,1.43,-0.124,B2III       ,0.8800000000000008,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37939,116.63937426,-37.77249301,6.31,5.46,1.348,K3III       ,1.3800000000000008,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37982,116.77405856,-39.33103329,6.33,4.76,-0.142,Ap Si       ,1.3399999999999999,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37983,116.77997441,-41.50374024,6.93,1.0,-0.168,B1/B2Ib/II  ,0.14000000000000057,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,37996,116.81091375,-36.07366604,6.46,7.61,1.083,K1III       ,1.08,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,38010,116.85416576,-38.51115599,5.07,2.63,-0.112,B2IV/V      ,3.8599999999999994,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,38074,117.03562523,-40.65231342,6.14,5.43,1.591,M2III       ,1.7200000000000006,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,38165,117.30963083,-40.70107679,6.53,2.84,-0.151,B5V         ,0.9399999999999995,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
14,38167,117.31105571,-35.24330796,5.94,6.82,-0.051,B9V         ,2.119999999999999,"[113.34779057353637, -44.96024996903805, 117.34779057353637, -34.96024996903805]"
15,39061,119.86843828,-39.29683773,5.22,17.28,0.4,F3V         ,3.5600000000000005,"[119.83672425677939, -40.95743890346313, 123.83672425677939, -30.957438903463128]"
15,39251,120.40636615,-37.28373201,5.9,5.48,0.147,A3IV        ,2.1999999999999993,"[119.83672425677939, -40.95743890346313, 123.83672425677939, -30.957438903463128]"
15,39299,120.52554892,-37.05007505,6.31,3.96,1.599,M3III       ,1.3800000000000008,"[119.83672425677939, -40.95743890346313, 123.83672425677939, -30.957438903463128]"
15,39353,120.65634758,-36.40124879,6.59,6.31,0.257,A7V         ,0.8200000000000003,"[119.83672425677939, -40.95743890346313, 123.83672425677939, -30.957438903463128]"
15,39373,120.73426331,-40.40257134,6.97,2.67,1.167,K1III:      ,0.0600000000000005,"[119.83672425677939, -40.95743890346313, 123.83672425677939, -30.957438903463128]"
15,39380,120.76737445,-32.46357097,5.83,6.29,1.225,K2/K3III    ,2.34,"[119.83672425677939, -40.95743890346313, 123.83672425677939, -30.957438903463128]"
